x2_1,y2_1,x2_2,y2_2,x2_3,y2_3,x2_4,y2_4,x2_5,y2_5,img_paths
92,127,138,86,117,63,62,65,39,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_262.png
85,161,146,97,121,54,34,33,31,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_263.png
82,159,150,94,119,50,26,18,42,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_264.png
89,178,162,96,126,44,22,13,24,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_265.png
98,158,142,107,136,29,36,31,32,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_266.png
79,135,118,92,111,70,60,69,66,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_267.png
87,147,164,101,104,33,59,51,16,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_268.png
82,155,147,91,122,51,36,25,32,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_269.png
96,134,117,101,125,43,66,68,54,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_270.png
83,159,144,95,117,51,41,34,36,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_271.png
92,155,141,103,125,20,58,64,38,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_272.png
88,132,147,110,112,50,59,59,22,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_273.png
91,147,156,109,129,27,63,54,19,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_274.png
91,147,161,101,123,47,52,47,18,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_275.png
81,138,145,101,117,59,32,24,50,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_276.png
104,150,132,108,139,21,43,53,32,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_277.png
89,121,156,118,117,67,67,48,63,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_278.png
95,147,132,103,134,29,62,65,43,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_279.png
99,126,122,102,125,31,67,66,48,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_280.png
94,168,159,101,146,27,51,47,23,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_281.png
91,143,146,117,122,30,60,53,9,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_282.png
99,135,126,101,138,24,63,61,41,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_283.png
88,162,125,93,121,59,58,60,54,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_284.png
84,126,126,110,109,52,72,62,20,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_285.png
90,167,161,97,143,17,55,51,23,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_286.png
95,142,128,108,144,20,61,59,34,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_287.png
82,136,135,85,116,51,65,62,43,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_288.png
82,150,128,84,115,52,56,48,48,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_289.png
90,118,152,102,101,63,73,61,38,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_290.png
86,165,157,90,121,47,28,21,15,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_291.png
97,129,119,99,129,36,70,70,55,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_292.png
85,156,148,97,119,52,41,40,29,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_293.png
88,153,132,98,118,53,50,48,52,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_294.png
94,168,150,102,148,18,53,45,19,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_295.png
82,133,161,110,120,45,51,35,40,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_296.png
86,131,160,112,111,47,61,50,42,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_297.png
86,165,133,89,122,58,45,45,44,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_298.png
92,145,142,106,142,20,63,52,18,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_299.png
86,125,157,99,109,60,63,54,42,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_300.png
80,126,121,85,112,66,45,42,62,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_301.png
93,156,153,101,141,20,59,55,29,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_302.png
83,146,150,101,117,46,48,44,33,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_303.png
79,139,135,90,120,61,47,30,53,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_304.png
94,142,146,104,123,30,63,60,34,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_305.png
85,132,123,97,113,54,63,60,61,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_306.png
70,154,146,84,120,52,47,11,32,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_307.png
88,148,157,109,122,31,61,51,14,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_308.png
93,151,149,112,133,15,58,51,13,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_309.png
90,139,135,111,126,28,51,53,16,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_310.png
83,150,136,94,121,51,57,48,41,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_311.png
88,133,143,81,113,50,48,41,46,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_312.png
91,131,126,102,122,41,62,52,37,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_313.png
86,170,129,100,125,42,54,51,50,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_314.png
91,121,129,92,107,59,60,66,49,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_315.png
78,124,150,101,117,59,35,19,55,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_316.png
91,125,138,114,106,54,73,61,30,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_317.png
94,156,153,118,125,38,34,26,27,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_318.png
104,155,137,105,140,13,54,63,37,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_319.png
87,117,148,104,100,71,76,63,49,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_320.png
95,130,135,108,106,48,62,61,24,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_321.png
98,148,127,96,130,37,60,62,46,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_322.png
87,140,155,98,114,57,69,34,40,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_323.png
87,134,152,103,113,56,56,51,39,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_324.png
97,131,122,97,122,49,59,59,54,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_325.png
77,121,155,104,108,58,30,37,57,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_326.png
95,137,137,111,119,42,60,49,37,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_327.png
93,156,142,105,140,23,61,57,36,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_328.png
86,139,155,107,123,37,41,36,44,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_329.png
85,126,145,100,103,58,54,55,45,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_330.png
89,146,143,108,126,37,50,40,43,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_331.png
95,158,147,107,143,17,38,28,16,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_332.png
82,148,162,109,126,36,32,19,41,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_333.png
91,156,157,109,135,24,48,37,22,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_334.png
99,149,130,105,139,22,52,54,34,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_335.png
78,128,132,79,116,52,52,58,52,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_336.png
78,153,143,106,130,27,53,56,35,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_337.png
92,138,134,101,121,45,51,45,39,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_339.png
78,159,147,92,120,54,35,18,37,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_340.png
81,148,157,92,120,56,43,28,23,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_341.png
93,172,155,95,128,47,36,27,19,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_342.png
90,150,129,96,128,53,62,61,52,90,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_343.png
73,169,155,117,140,31,47,51,25,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_344.png
85,118,143,104,110,64,67,63,50,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_345.png
81,154,156,109,134,25,46,32,31,118,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_346.png
76,141,130,89,119,59,48,52,54,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_347.png
92,132,143,107,118,43,57,54,18,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_348.png
89,123,124,102,89,67,71,76,44,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_349.png
96,149,134,108,150,2,66,68,38,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_350.png
91,166,147,99,143,32,34,35,39,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_351.png
85,136,138,105,123,42,59,59,42,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_352.png
97,131,123,97,125,37,67,68,53,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_353.png
91,148,125,96,128,41,65,63,54,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_354.png
88,157,168,110,126,42,43,29,11,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_355.png
79,133,159,106,114,49,37,36,49,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_356.png
95,146,132,100,128,29,61,63,47,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_357.png
104,138,142,97,131,27,47,51,27,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_358.png
90,162,126,102,125,46,61,56,51,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_359.png
87,141,145,99,114,58,42,46,45,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_360.png
87,128,146,101,115,55,67,62,34,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_361.png
91,126,133,106,113,57,61,55,38,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_362.png
90,159,124,92,113,53,54,62,56,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_363.png
86,142,144,103,113,52,54,47,35,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_364.png
80,135,134,103,115,43,53,56,54,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_365.png
91,151,149,111,128,29,48,41,25,116,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_366.png
92,166,151,111,139,10,56,53,24,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_368.png
97,137,130,103,125,26,63,65,45,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_369.png
85,129,141,112,115,52,62,53,42,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_370.png
99,130,122,105,134,31,64,66,45,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_371.png
79,158,154,105,128,41,50,42,24,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_372.png
81,159,159,97,139,33,53,53,20,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_373.png
79,149,150,104,126,52,46,35,36,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_374.png
100,146,129,105,141,26,57,50,34,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_375.png
102,130,131,109,103,36,59,57,19,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_376.png
78,147,168,115,127,22,39,31,30,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_377.png
83,133,129,85,112,66,44,40,53,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_378.png
91,132,132,103,97,59,69,73,31,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_379.png
92,138,112,98,117,37,69,68,61,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_380.png
82,124,134,92,107,68,37,40,59,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_381.png
83,159,163,108,129,35,32,22,32,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_382.png
89,139,136,105,133,25,61,63,25,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_383.png
92,145,115,94,105,66,61,62,66,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_384.png
80,137,158,96,123,36,43,42,40,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_385.png
98,158,144,110,126,32,32,36,29,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_386.png
84,129,134,106,102,52,66,66,34,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_387.png
78,145,139,87,124,42,49,47,48,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_388.png
87,164,162,91,131,39,44,36,10,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_389.png
96,138,124,94,125,29,64,64,52,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_390.png
84,135,124,95,107,52,65,65,54,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_391.png
96,138,139,114,121,32,49,44,11,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_392.png
100,110,109,92,119,66,65,67,56,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_393.png
81,152,165,90,130,30,45,39,25,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_394.png
92,159,145,108,143,20,41,28,18,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_395.png
85,125,138,93,105,67,75,52,53,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_396.png
89,148,127,101,113,50,52,57,53,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_397.png
79,143,130,101,120,46,58,61,49,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_398.png
91,165,166,109,128,32,47,39,14,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_399.png
90,147,138,89,110,55,46,38,40,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_400.png
97,128,125,101,143,14,59,58,32,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_401.png
91,143,138,111,119,38,49,42,34,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_402.png
93,123,132,111,110,54,64,65,31,118,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_403.png
74,159,153,95,123,34,47,45,23,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_404.png
97,152,127,104,131,44,52,50,45,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_405.png
79,124,166,102,104,57,69,52,42,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_406.png
90,160,158,104,135,24,57,52,24,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_407.png
89,130,149,112,114,49,58,54,25,120,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_408.png
95,121,131,98,108,53,61,66,44,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_409.png
84,116,142,104,107,65,64,54,58,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_410.png
84,134,152,91,112,55,75,36,47,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_411.png
93,131,128,98,117,46,59,60,45,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_412.png
92,147,149,106,121,39,43,38,34,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_413.png
87,156,168,102,129,26,55,47,11,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_414.png
83,137,144,109,122,40,53,48,37,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_415.png
96,133,150,112,117,46,56,52,19,120,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_416.png
91,155,159,112,124,39,38,31,17,119,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_417.png
82,131,159,93,115,55,34,25,46,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_418.png
79,133,131,86,115,61,30,29,51,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_419.png
92,132,135,105,118,49,60,54,45,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_420.png
87,148,119,88,110,62,57,57,60,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_421.png
102,140,138,102,144,20,51,46,23,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_422.png
94,140,138,96,125,41,48,43,35,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_423.png
85,167,142,97,119,52,36,37,36,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_424.png
97,161,141,104,141,21,48,48,31,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_425.png
92,177,168,97,132,36,35,28,6,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_426.png
86,136,127,91,107,62,53,60,58,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_427.png
93,150,150,101,129,39,41,31,28,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_428.png
99,153,161,114,127,22,60,50,9,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_429.png
75,127,154,103,121,54,35,37,49,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_430.png
89,132,156,106,112,53,61,49,30,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_431.png
84,151,176,109,120,28,57,48,3,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_432.png
82,153,159,88,120,41,45,42,13,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_433.png
84,158,172,113,139,20,44,47,8,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_434.png
76,134,129,86,108,71,81,52,45,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_435.png
96,156,122,88,115,48,60,57,57,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_436.png
90,155,150,108,124,45,39,31,29,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_437.png
91,128,146,105,115,57,62,59,30,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_438.png
91,158,126,96,119,50,57,62,53,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_439.png
84,165,149,103,133,29,55,49,31,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_440.png
89,142,139,102,135,38,51,49,30,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_441.png
90,151,149,106,135,28,53,45,16,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_442.png
96,127,122,100,131,37,67,67,49,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_443.png
85,155,135,99,126,48,47,41,52,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_444.png
89,139,153,97,116,59,56,39,34,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_445.png
94,149,153,108,129,33,53,50,20,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_446.png
93,143,146,102,129,36,49,44,22,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_447.png
91,148,149,108,125,41,51,49,29,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_448.png
85,146,151,97,125,49,50,39,34,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_449.png
79,157,152,108,139,22,54,47,24,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_450.png
100,152,128,99,133,28,60,62,49,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_451.png
74,134,130,82,115,53,46,48,49,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_452.png
97,130,130,104,108,38,65,66,37,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_453.png
77,146,166,103,127,36,53,44,21,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_454.png
95,131,135,103,119,45,59,53,36,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_455.png
95,157,144,106,131,32,42,28,25,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_456.png
80,160,156,109,137,19,37,24,36,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_457.png
88,159,161,104,122,48,39,27,19,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_458.png
82,143,138,92,116,58,42,32,41,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_459.png
77,145,143,96,121,44,34,24,47,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_460.png
97,151,132,100,136,21,60,60,42,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_461.png
96,139,132,104,145,19,61,61,39,91,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_462.png
91,170,149,101,131,39,45,44,31,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_463.png
83,122,170,108,110,56,47,37,57,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_464.png
82,160,151,84,123,29,53,53,29,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_465.png
77,144,164,106,130,30,29,23,39,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_466.png
78,158,148,99,133,39,53,51,31,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_467.png
90,157,148,99,124,40,51,47,31,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_468.png
76,151,144,92,117,53,36,23,42,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_469.png
82,151,159,107,137,25,49,38,22,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_470.png
94,132,127,99,108,58,61,59,52,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_471.png
97,146,124,102,134,28,66,57,48,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_473.png
73,145,138,74,120,43,38,38,43,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_474.png
97,120,119,99,140,24,61,58,22,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_475.png
79,144,140,90,111,35,64,66,46,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_476.png
81,161,152,88,121,45,40,31,17,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_477.png
92,159,134,102,134,36,45,43,40,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_478.png
83,136,129,101,111,53,61,62,50,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_479.png
80,145,177,111,127,27,42,28,29,116,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_480.png
80,141,144,86,113,51,22,22,46,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_481.png
100,171,144,88,122,49,33,34,28,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_482.png
87,163,141,91,121,54,36,35,31,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_483.png
82,127,131,82,117,63,32,25,59,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_484.png
89,154,118,97,115,63,62,58,64,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_485.png
97,144,130,106,147,21,58,60,35,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_486.png
84,132,117,87,106,68,58,53,66,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_487.png
93,132,133,106,115,46,69,66,16,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_488.png
78,143,149,90,122,57,22,12,44,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_489.png
84,124,153,99,111,60,54,52,48,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_490.png
93,137,138,110,121,41,58,47,27,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_491.png
97,142,143,106,131,30,54,58,28,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_492.png
94,160,118,88,121,46,63,59,58,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_493.png
102,135,136,108,149,17,60,62,34,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_494.png
